id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts55798,Stranger,SHOW,2017,TV-MA,64,"['drama', 'crime', 'thriller', 'romance', 'scifi', 'comedy']",['KR'],2,tt6461346,8.5,8884,27.315,8.545
ts72247,Disenchantment,SHOW,2018,TV-MA,28,"['action', 'comedy', 'fantasy', 'animation', 'scifi']",['US'],4,tt5363918,7.2,64413,52.949,7.482
tm266670,Disobedience,MOVIE,2018,R,114,"['drama', 'romance', 'european']","['US', 'GB', 'IE']",,tt6108178,6.6,32704,21.248,6.992
ts84645,Medal of Honor,SHOW,2018,TV-MA,55,"['documentation', 'war']",['US'],1,tt7440274,8.3,1795,6.17,8.3
ts80617,The Protector,SHOW,2018,TV-MA,43,"['action', 'scifi', 'thriller', 'drama', 'fantasy', 'romance']",['TR'],4,tt11380314,6.5,35341,39.722,7.331
tm349006,If Beale Street Could Talk,MOVIE,2018,R,117,"['drama', 'romance', 'crime']",['US'],,tt7125860,7.1,47373,10.487,6.972
ts74816,American Vandal,SHOW,2017,TV-MA,33,"['crime', 'comedy', 'drama']",['US'],2,tt6877772,8.1,31562,16.241,7.479
ts86164,Hero Mask,SHOW,2018,TV-14,25,"['action', 'scifi', 'animation', 'crime']",['JP'],2,tt9316078,6.2,717,5.632,6
ts78382,On My Block,SHOW,2018,TV-14,29,"['comedy', 'drama']",['US'],4,tt7879820,7.9,17586,34.24,8.5
ts57465,Dynasty,SHOW,2017,TV-14,42,['drama'],['US'],5,tt6128300,7.3,23392,75.638,8.175
ts82559,Amazing Interiors,SHOW,2018,TV-PG,26,['documentation'],"['GB', 'US']",1,tt8747342,6.6,844,6.24,6.2
tm361759,Colette,MOVIE,2018,R,111,"['drama', 'romance', 'history', 'european']","['US', 'GB']",,tt5437928,6.7,24678,21.627,6.949
tm321596,The Long Dumb Road,MOVIE,2018,R,90,['comedy'],['US'],,tt4712076,6.1,3389,5.983,5.6
ts84932,Super Drags,SHOW,2018,TV-MA,25,"['comedy', 'fantasy', 'animation']",['BR'],1,tt8912244,5.5,1838,3.297,5.148
tm340994,Mile 22,MOVIE,2018,R,95,"['action', 'thriller']","['CN', 'CO', 'US']",,tt4560436,6.1,82147,25.203,6.2
tm406864,Peppermint,MOVIE,2018,R,100,"['thriller', 'action', 'drama', 'crime']","['US', 'CN']",,tt6850820,6.5,66680,20.211,6.706
ts56933,The New Legends of Monkey,SHOW,2018,TV-PG,26,"['scifi', 'action', 'comedy', 'fantasy']",['NZ'],2,tt6807662,6.5,4614,26.734,7.179
tm368538,MILF,MOVIE,2018,,96,"['comedy', 'european']","['BE', 'FR']",,tt7205316,4.8,6663,12.661,5.8
ts58175,She's Gotta Have It,SHOW,2017,TV-MA,35,['comedy'],['US'],2,tt0196291,6.9,4844,12.839,6.382
ts84280,Rascal Does Not Dream of Bunny Girl Senpai,SHOW,2018,TV-14,25,"['animation', 'drama', 'fantasy', 'romance', 'thriller']",['JP'],1,tt8993398,8.1,13191,54.325,8.654
tm348568,Jerry Before Seinfeld,MOVIE,2017,,61,"['comedy', 'documentation']",['US'],,tt7310906,7,5835,7.071,7.014
tm350379,Ghostland,MOVIE,2018,R,91,"['horror', 'thriller', 'drama', 'european']","['FR', 'CA']",,tt6195094,6.4,34614,26.709,7.342
ts83247,Stay Here,SHOW,2018,TV-PG,32,['reality'],['US'],1,tt8773338,7.5,1146,2.862,6.286
tm298846,The Incredible Jessica James,MOVIE,2017,,83,['comedy'],['US'],,tt5990342,6.5,8128,9.212,6.2
ts74809,Knightfall,SHOW,2017,TV-14,44,"['action', 'drama', 'history']",['US'],2,tt4555364,6.8,20994,22.639,7.1
tm366820,Come Sunday,MOVIE,2018,,106,['drama'],['US'],,tt1690967,6,2392,7.068,5.9
tm244220,Darkest Hour,MOVIE,2017,PG-13,125,"['drama', 'war', 'thriller', 'family', 'history']","['GB', 'US']",,tt4555426,7.4,193208,30.576,7.4
ts78231,Unsolved: The Murders of Tupac and The Notorious B.I.G.,SHOW,2018,TV-MA,45,"['drama', 'history', 'music', 'thriller', 'crime']",['US'],1,tt6233618,7.8,8347,18.407,7
tm320570,Tully,MOVIE,2018,R,96,"['comedy', 'drama']","['US', 'CA']",,tt5610554,7,57576,12.304,6.784
tm321628,Rip Tide,MOVIE,2017,,85,"['drama', 'family', 'action', 'thriller']",['AU'],,tt6262764,5.5,3660,12.397,6.1
tm412550,Set It Up,MOVIE,2018,R,105,"['romance', 'comedy']",['US'],,tt5304992,6.5,56997,14.593,6.947
ts75263,Wormwood,SHOW,2017,TV-14,43,"['crime', 'documentation', 'drama', 'fantasy']",['US'],1,tt1149367,7,4427,4.364,5.962
ts42294,13 Reasons Why,SHOW,2017,TV-MA,58,"['drama', 'thriller']",['US'],4,tt1837492,7.5,298446,72.332,7.695
ts84644,Westside,SHOW,2018,TV-MA,50,['reality'],['US'],1,tt8693758,6.2,168,1.134,4
ts78590,The Mechanism,SHOW,2018,TV-MA,46,"['drama', 'crime', 'thriller']",['BR'],2,tt6873658,8,36376,9.896,7.2
tm244307,Bright,MOVIE,2017,R,117,"['thriller', 'scifi', 'crime', 'action', 'fantasy']",['US'],,tt5519340,6.3,193029,20.856,6.166
tm313149,12 Strong,MOVIE,2018,R,130,"['drama', 'action', 'history', 'war']",['US'],,tt1413492,6.5,84625,39.565,6.207
ts78145,Drug Lords,SHOW,2018,TV-MA,44,['documentation'],['US'],2,tt7935522,6.8,1408,7.183,7.3
ts85732,The Final Table,SHOW,2018,TV-PG,55,['reality'],['US'],1,tt7619858,7.6,4399,4.685,6.6
tm371959,6 Balloons,MOVIE,2018,,74,['drama'],['US'],,tt6142496,5.9,4326,8.093,6
ts81331,She-Ra and the Princesses of Power,SHOW,2018,TV-Y7,24,"['scifi', 'family', 'drama', 'comedy', 'fantasy', 'animation', 'action', 'romance']",['US'],5,tt7745956,8,16952,26.24,8.595
tm437608,Adam Sandler: 100% Fresh,MOVIE,2018,R,73,"['music', 'comedy']",['US'],,tt9036126,7.5,5452,9.979,7.245
ts82526,Narcos: Mexico,SHOW,2018,TV-MA,56,"['drama', 'crime']",['US'],3,tt8714904,8.4,86370,88.956,7.93
ts84346,Falsa identidad,SHOW,2018,TV-14,44,"['action', 'thriller', 'crime', 'drama']","['US', 'MX']",2,tt8598690,7.1,384,62.114,7.536
ts85202,Brainchild,SHOW,2018,TV-Y7,24,"['documentation', 'family']",['US'],1,tt9203042,8.1,450,3.581,8.3
ts83561,Immortals,SHOW,2018,TV-MA,47,"['drama', 'scifi', 'thriller', 'fantasy', 'action', 'music']",['TR'],1,tt9817220,5.4,3087,13.988,6.1
tm367185,Won't You Be My Neighbor?,MOVIE,2018,PG-13,95,['documentation'],['US'],,tt7681902,8.4,25061,18.651,8.06
ts76417,Tabula Rasa,SHOW,2017,TV-MA,52,"['thriller', 'drama', 'horror', 'european']",['BE'],1,tt5197860,8,10881,8.763,7.6
tm366019,BuyBust,MOVIE,2018,,127,"['drama', 'thriller', 'action', 'crime']",['PH'],,tt5938084,5.7,1968,6.269,6.011
ts82849,The Kominsky Method,SHOW,2018,TV-MA,26,"['comedy', 'drama']",['US'],3,tt7255502,8.2,41000,20.685,7.548
tm425889,The Ballad of Buster Scruggs,MOVIE,2018,R,132,"['western', 'comedy', 'drama', 'romance']",['US'],,tt6412452,7.3,152863,35.739,7.145
ts84200,Best.Worst.Weekend.Ever.,SHOW,2018,TV-PG,24,"['comedy', 'family']",['US'],1,tt7768010,6.3,322,5.398,8
tm246870,Lavender,MOVIE,2017,,92,"['drama', 'thriller', 'horror']","['CA', 'US']",,tt4680980,5.4,7667,15.514,5.7
tm327053,The Killer,MOVIE,2017,,99,"['western', 'horror', 'action']",['BR'],,tt5379294,6,2740,13.507,6.177
tm232953,Sleight,MOVIE,2017,R,89,"['thriller', 'scifi', 'drama', 'action', 'crime']",['US'],,tt4573516,5.9,8644,7.487,5.4
tm320489,Expedition Happiness,MOVIE,2017,G,96,"['documentation', 'european']",['DE'],,tt6688136,5.9,4665,5.978,6.709
ts82192,Samantha!,SHOW,2018,TV-MA,28,['comedy'],['BR'],2,tt6626676,6.6,531,2.399,6
tm428453,Cities of Last Things,MOVIE,2018,,107,"['drama', 'scifi', 'crime']","['TW', 'US', 'CN', 'FR']",,tt4397342,6.2,1807,6.447,6.563
ts57055,Black Lightning,SHOW,2018,TV-14,42,"['drama', 'action', 'scifi']",['US'],4,tt6045840,6.1,24646,60.92,7.113
ts58225,The Standups,SHOW,2017,TV-MA,30,['comedy'],['US'],3,tt7107518,6.6,1343,4.331,5.6
tm371619,Sabrina,MOVIE,2018,,98,"['horror', 'thriller']","['SG', 'ID', 'MY']",,tt7981492,4.2,1839,12.899,5.4
tm375912,Ricky Gervais: Humanity,MOVIE,2018,R,78,['comedy'],['GB'],,tt7830574,7.9,21660,8.227,7.715
tm431347,Reversing Roe,MOVIE,2018,,99,['documentation'],['US'],,tt8948614,7.5,1722,3.984,7.5
tm311283,Amy Schumer: The Leather Special,MOVIE,2017,,57,['comedy'],['US'],,tt6616074,3.2,10109,7.677,4.1
tm435487,Suzzanna: Buried Alive,MOVIE,2018,,125,"['horror', 'drama', 'thriller', 'comedy']",['ID'],,tt9044128,5.5,976,4.868,5.3
ts81208,Charmed,SHOW,2018,TV-14,41,"['scifi', 'drama', 'fantasy']",['US'],4,tt6394324,4.7,17126,65.836,7.387
tm355666,Saving Capitalism,MOVIE,2017,,73,['documentation'],['US'],,tt6185286,6.8,3308,4.795,6.7
tm328443,Illang: The Wolf Brigade,MOVIE,2018,R,139,"['thriller', 'drama', 'action', 'scifi']",['KR'],,tt3967878,5.9,5409,23.818,6.303
ts269185,Cold Case Files,SHOW,2017,TV-14,43,"['crime', 'thriller', 'documentation']",['US'],3,tt6459472,7.9,1428,6.031,8.063
ts84328,The Bureau of Magical Things,SHOW,2018,TV-G,24,"['scifi', 'fantasy', 'drama', 'family']",['AU'],2,tt7153034,6.8,2625,14.441,7.5
tm372891,Chris Rock: Tamborine,MOVIE,2018,,65,"['comedy', 'documentation']",['US'],,tt8005338,6.6,7166,12.474,6.486
tm405738,Perdida,MOVIE,2018,R,103,"['drama', 'thriller', 'crime']","['AR', 'ES']",,tt7841496,5.6,5067,12.942,6.2
tm440415,John Leguizamo's Latin History for Morons,MOVIE,2018,PG,89,"['comedy', 'documentation']",['US'],,tt9777830,7.4,971,3.003,7.5
tm324124,"Oh, Hello on Broadway",MOVIE,2017,,102,['comedy'],['US'],,tt6987652,7.7,3215,4.354,6.862
ts85659,3Below: Tales of Arcadia,SHOW,2018,TV-Y7,22,"['scifi', 'action', 'animation', 'comedy', 'family', 'fantasy']",['US'],2,tt7736544,7.7,6552,17.943,7.354
tm425884,They'll Love Me When I'm Dead,MOVIE,2018,,98,['documentation'],['US'],,tt6893836,7.4,5210,8.698,7.3
ts85175,Girl from Nowhere,SHOW,2018,TV-MA,44,"['drama', 'thriller', 'crime', 'horror', 'fantasy']",['TH'],2,tt8824648,7.6,5157,83.621,8.5
ts57082,White Gold,SHOW,2017,TV-MA,29,"['comedy', 'european']",['GB'],2,tt6010920,7.4,11934,7.707,6.873
ts79234,The Boss Baby: Back in Business,SHOW,2018,TV-G,23,"['action', 'comedy', 'family', 'fantasy', 'animation']",['US'],4,tt7741824,6.5,3941,44.176,7.026
tm413049,Animal World,MOVIE,2018,R,125,"['thriller', 'fantasy', 'action', 'scifi', 'comedy', 'drama']",['CN'],,tt7946836,6.5,4713,16.161,7.189
ts81857,Club de Cuervos Presents: The Ballad of Hugo SÃ¡nchez,SHOW,2018,TV-MA,32,"['comedy', 'sport', 'drama']",['MX'],1,tt8498114,6.5,851,4.83,7.8
tm233362,The Discovery,MOVIE,2017,,102,"['thriller', 'drama', 'romance', 'scifi']",['US'],,tt5155780,6.2,35337,15.176,6.305
ts84785,Dirty John,SHOW,2018,TV-MA,44,"['drama', 'crime']",['US'],2,tt7945720,7.2,22569,14.893,7
ts79422,Nailed It!,SHOW,2018,TV-PG,33,['reality'],['US'],7,tt6987788,7.4,5083,14.838,7.3
ts81886,All About the Washingtons,SHOW,2018,TV-G,25,"['comedy', 'music']",['US'],1,tt7661368,4.7,750,2.01,5.222
ts77545,Dope,SHOW,2017,TV-MA,44,"['war', 'documentation', 'crime', 'thriller', 'comedy', 'drama']",['US'],3,tt7782022,7.3,1739,9.966,7.2
tm363231,Godzilla: City on the Edge of Battle,MOVIE,2018,PG-13,100,"['animation', 'action', 'scifi']",['JP'],,tt8015080,5.8,5096,20.773,6.5
ts55231,Abstract: The Art of Design,SHOW,2017,TV-14,45,['documentation'],['US'],2,tt6333098,8.4,5306,13.719,7.9
ts76869,Violet Evergarden,SHOW,2018,TV-14,25,"['animation', 'scifi', 'drama', 'fantasy', 'romance']",['JP'],1,tt7078180,8.4,24171,41.726,8.6
ts78692,Rapture,SHOW,2018,TV-MA,60,"['documentation', 'horror', 'scifi', 'thriller', 'music']",['US'],1,tt7981052,5.3,11,4.935,6.286
ts57210,Valor,SHOW,2017,TV-14,42,['drama'],['US'],1,tt6503244,5.9,3279,5.616,6.386
ts77799,Rotten,SHOW,2018,TV-MA,56,['documentation'],['US'],2,tt7763662,7.2,3893,6.063,7.3
tm352774,Voyeur,MOVIE,2017,R,95,"['documentation', 'crime', 'drama']",['US'],,tt7588790,6.1,6519,9.561,6
tm411958,Ibiza,MOVIE,2018,,94,"['comedy', 'romance']",['US'],,tt3685236,5.2,18121,11.766,5.745
tm324870,Dude,MOVIE,2018,,97,"['comedy', 'drama']",['US'],,tt3458510,5.2,6873,11.991,5.5
tm359975,The Chase,MOVIE,2017,,110,"['thriller', 'crime', 'drama']",['KR'],,tt8088944,6.6,3268,8.294,6.7
tm360618,The Trader,MOVIE,2018,,23,['documentation'],['GE'],,tt10455716,,,4.953,6.6
tm414595,Period. End of Sentence.,MOVIE,2018,,26,['documentation'],['US'],,,,,7.141,7.9
tm408104,Greg Davies: You Magnificent Beast,MOVIE,2018,,66,['comedy'],['GB'],,tt8259682,7.1,2556,2.877,6.469
tm365482,Belleville Cop,MOVIE,2018,,110,"['comedy', 'crime', 'european']","['FR', 'US']",,tt6913168,5,2919,10.365,5
tm330005,The Happytime Murders,MOVIE,2018,R,91,"['comedy', 'crime', 'fantasy', 'thriller', 'action', 'european']","['CN', 'US']",,tt1308728,5.4,29098,17.792,5.741
ts78558,Queer Eye,SHOW,2018,TV-14,47,['reality'],['US'],6,tt7259746,8.5,19435,24.046,7.8
tm372486,All Good,MOVIE,2018,,93,"['drama', 'european']",['DE'],,tt7776430,6.5,1480,3.888,6
tm413955,A Fortunate Man,MOVIE,2018,,162,"['drama', 'romance', 'european']",['DK'],,tt8436026,7.2,6653,7.542,6.727
tm362121,Time Share,MOVIE,2018,,96,"['drama', 'thriller', 'horror', 'european']","['MX', 'NL']",,tt11481668,5.9,2908,5.482,5.6
tm139870,Opening Night,MOVIE,2017,,90,"['comedy', 'thriller', 'drama', 'crime', 'action']",['US'],,tt4156972,6,2765,10.156,5.9
ts82424,13 Reasons Why: Beyond the Reasons,SHOW,2017,TV-MA,38,['documentation'],['US'],3,tt8615966,6.3,350,9.012,6.1
ts312241,Oats Studios,SHOW,2017,TV-MA,21,"['scifi', 'horror']",['US'],1,tt16351432,6.3,2849,8.612,8
ts77525,The Toys That Made Us,SHOW,2017,TV-14,45,"['documentation', 'comedy', 'history']",['US'],3,tt7053920,7.9,5872,11.11,7.611
tm238587,Shepherds and Butchers,MOVIE,2017,R,106,"['drama', 'crime']","['ZA', 'US', 'DE']",,tt4627352,6.8,2979,8.744,6.4
ts85967,Bumping Mics with Jeff Ross & Dave Attell,SHOW,2018,TV-MA,36,['comedy'],['US'],1,tt9203078,7.7,1253,1.409,7.8
tm280828,The Babysitter,MOVIE,2017,R,85,"['comedy', 'horror']",['US'],,tt4225622,6.4,86953,29.92,6.113
ts83999,Hilda,SHOW,2018,TV-Y7,25,"['scifi', 'animation', 'comedy', 'drama', 'family', 'fantasy']",['GB'],2,tt6385540,8.5,11520,19.954,8.178
tm429208,Next Gen,MOVIE,2018,PG,105,"['animation', 'action', 'scifi', 'comedy', 'family']","['CA', 'CN']",,tt7133686,6.6,18177,12.83,6.995
ts83070,72 Dangerous Animals: Asia,SHOW,2018,TV-14,47,['documentation'],['US'],1,tt8989864,6.6,517,9.592,5.7
tm416105,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,MOVIE,2018,,74,['comedy'],['US'],,tt8075256,7.1,2911,5.467,6.6
tm275004,Bon Cop Bad Cop 2,MOVIE,2017,,126,"['action', 'comedy', 'crime']",['CA'],,tt4738174,6.6,4262,9.23,6.4
tm270987,Sahara,MOVIE,2017,,86,"['animation', 'comedy', 'family', 'action', 'romance', 'drama', 'european']","['FR', 'CA']",,tt4466894,5.5,2910,18.331,5.888
tm313712,Mom,MOVIE,2017,,147,"['crime', 'thriller', 'drama']",['IN'],,tt5690142,7.2,11016,7.156,7.636
tm353046,Patton Oswalt: Annihilation,MOVIE,2017,,60,"['comedy', 'documentation']",['US'],,tt7026230,7.3,2444,4.418,7.1
tm405849,Flavors of Youth,MOVIE,2018,PG-13,74,"['drama', 'animation', 'romance']","['CN', 'JP']",,tt8176578,6.6,7839,21.064,6.842
tm283559,The Art of Loving: Story of Michalina Wislocka,MOVIE,2017,,121,"['comedy', 'drama', 'romance', 'european']",['PL'],,tt5370828,7.1,3690,8.558,6.5
ts56038,Dave Chappelle,SHOW,2017,TV-MA,66,"['comedy', 'documentation']",['US'],1,tt6963504,8.7,2930,3.276,7.481
ts75355,Suburra: Blood on Rome,SHOW,2017,TV-MA,48,"['drama', 'action', 'crime', 'european']",['IT'],3,tt7197684,7.9,15189,30.546,7.4
ts80313,Bobby Kennedy for President,SHOW,2018,,61,"['documentation', 'drama']",['US'],1,tt8200004,8.2,1905,3.267,8.308
tm294581,The Clapper,MOVIE,2018,R,89,"['comedy', 'drama']",['US'],,tt5461956,5.1,8271,10.277,4.839
tm407295,Amateur,MOVIE,2018,R,96,"['drama', 'sport']",['US'],,tt5580392,5.9,4698,9.327,6.5
tm426274,The After Party,MOVIE,2018,,89,"['comedy', 'music', 'horror']",['US'],,tt3960240,5.8,4570,12.986,6.2
ts55962,Dear White People,SHOW,2017,TV-MA,30,"['drama', 'comedy']",['US'],4,tt5707802,6.3,25755,19.161,6.267
ts54013,Quartet,SHOW,2017,TV-PG,56,['drama'],['JP'],1,tt6287398,7.9,1292,6.644,7.841
tm323195,Sarah Silverman: A Speck of Dust,MOVIE,2017,,71,"['comedy', 'documentation']",['US'],,tt6948354,6.9,3831,6.716,6.9
ts86949,The A List,SHOW,2018,TV-PG,26,"['drama', 'thriller', 'crime']",['GB'],2,tt9185110,5.4,3137,15.894,6.8
tm315865,Laerte-se,MOVIE,2017,,100,['documentation'],['BR'],,tt6795136,7,706,3.034,7.097
tm420800,"To Each, Her Own",MOVIE,2018,,95,"['comedy', 'drama', 'european']",['FR'],,tt6290418,5.4,1843,7.147,5.1
tm238377,The Legacy of a Whitetail Deer Hunter,MOVIE,2018,,83,"['comedy', 'drama']",['US'],,tt4762824,5.5,4031,6.594,5
ts84772,Ingress: The Animation,SHOW,2018,TV-MA,23,"['scifi', 'animation', 'action']",['JP'],1,tt9561968,6.5,574,9.045,7.1
ts85034,Patriot Act with Hasan Minhaj,SHOW,2018,TV-MA,25,['comedy'],['US'],6,tt8080054,8.3,7652,7.18,7.3
tm363329,Christmas Wedding Planner,MOVIE,2017,PG,86,['romance'],['CA'],,tt7074092,4.4,6412,14.599,5.5
tm429382,Nappily Ever After,MOVIE,2018,NC-17,98,"['comedy', 'romance', 'drama']",['US'],,tt0365545,6.4,9455,19.826,7.2
tm321627,Ali's Wedding,MOVIE,2017,,110,"['comedy', 'drama', 'romance']",['AU'],,tt2782692,6.9,5205,6.071,7
tm307776,Secret Superstar,MOVIE,2017,,150,"['drama', 'music']",['IN'],,tt6108090,7.8,27395,7.708,7.419
tm322569,Hasan Minhaj: Homecoming King,MOVIE,2017,,72,"['comedy', 'documentation']",['US'],,tt6900644,8.2,7646,7.8,7.697
tm370628,Fred Armisen: Standup for Drummers,MOVIE,2018,,65,"['music', 'comedy']",['US'],,tt7924798,5.8,1348,5.032,6.2
ts85217,Motown Magic,SHOW,2018,TV-Y,15,"['animation', 'comedy', 'family', 'fantasy', 'music']",['US'],2,tt8959860,8,303,4.786,9.3
ts57116,Ask the Doctor,SHOW,2017,,28,['documentation'],['AU'],3,tt7188736,6.5,306,3.292,7.125
tm422359,Aurora,MOVIE,2018,,110,"['horror', 'thriller']",['PH'],,tt8821182,4.4,636,3.724,5
tm430057,Weapon of Choice,MOVIE,2018,,90,"['documentation', 'european']","['AT', 'IQ', 'US']",,tt7683350,4.9,169,2.37,5.2
ts84779,Haunted,SHOW,2018,TV-MA,25,"['documentation', 'reality', 'horror']",['US'],3,tt9077192,4.7,3374,16.729,7.1
ts84574,Salt Fat Acid Heat,SHOW,2018,,43,['documentation'],['US'],1,tt8772088,7.7,2599,2.209,8.2
tm416121,Kuntilanak,MOVIE,2018,,105,"['horror', 'family', 'comedy']",['ID'],,tt8512746,4.6,727,7.076,6.06
tm359713,El Camino Christmas,MOVIE,2017,,97,"['crime', 'comedy', 'western']",['US'],,tt3255590,5.7,9754,8.458,5.612
tm434676,Joe Rogan: Strange Times,MOVIE,2018,,63,['comedy'],['US'],,tt9017614,7.3,4517,3.522,7.1
ts77770,Fate/Extra Last Encore,SHOW,2018,,27,"['action', 'fantasy', 'animation']",['JP'],2,tt7940468,5.3,873,12.36,7.4
tm348386,Resurface,MOVIE,2017,,27,"['documentation', 'sport', 'war']",['US'],,tt6081408,7.1,286,2.407,7.2
tm426202,Demetri Martin: The Overthinker,MOVIE,2018,,56,['comedy'],['US'],,tt7725144,7.2,1793,4.147,6.7
tm286520,Jim Gaffigan: Cinco,MOVIE,2017,,73,['comedy'],['US'],,tt6090102,7.1,2476,3.918,7
ts81036,The Who Was? Show,SHOW,2018,TV-PG,25,"['comedy', 'family']",['US'],1,tt7488702,6.5,634,3.169,7
tm438994,The Holiday Calendar,MOVIE,2018,,95,"['comedy', 'fantasy', 'romance', 'drama']",['US'],,tt8262802,5.7,10813,9.566,6.658
tm423761,Iliza Shlesinger: Elder Millennial,MOVIE,2018,,72,['comedy'],['US'],,tt8697266,7.2,4296,5.796,7.1
tm287041,Jailbreak,MOVIE,2017,,100,"['action', 'comedy']",['KH'],,tt5741304,5.4,1531,5.197,5.622
ts80208,Fugitiva,SHOW,2018,TV-MA,52,"['drama', 'thriller', 'action', 'crime']",['ES'],1,tt7158972,5.7,704,7.709,6.75
tm411313,Forgive Us Our Debts,MOVIE,2018,,104,"['drama', 'european']","['CH', 'AL', 'IT', 'PL']",,tt6679412,6.2,1657,6.447,6.1
ts86302,Check The Store Next Door,SHOW,2018,TV-14,33,"['drama', 'comedy']",['ID'],2,tt9545904,7.7,161,5.571,6.2
ts57985,Free Rein,SHOW,2017,TV-G,28,"['family', 'action', 'comedy', 'drama', 'documentation']",['US'],3,tt6928052,7.2,2246,27.304,7.924
tm370436,The Breaker Upperers,MOVIE,2018,,90,['comedy'],['NZ'],,tt6728096,5.9,6441,8.137,5.2
tm409618,Alex Strangelove,MOVIE,2018,R,99,"['comedy', 'drama', 'romance']",['US'],,tt5688996,6.3,18509,10.182,6.589
tm348175,Jeff Dunham: Relative Disaster,MOVIE,2017,,70,['comedy'],['IE'],,tt7364706,6.4,1326,3.332,6.6
ts84930,The Hook Up Plan,SHOW,2018,TV-14,27,"['comedy', 'romance']",['FR'],3,tt9170638,7.1,5627,10.509,7.052
tm429163,The Photographer of Mauthausen,MOVIE,2018,R,111,"['thriller', 'drama', 'history', 'war', 'european']",['ES'],,tt6704776,6.7,11429,15.448,7
ts75491,Fire Chasers,SHOW,2017,,55,['documentation'],['US'],1,tt7293754,6.6,388,3.305,6.111
ts75772,Jack Whitehall: Travels with My Father,SHOW,2017,TV-MA,45,"['reality', 'documentation', 'comedy', 'european']",['GB'],5,tt7453996,7.6,5751,9.663,7.3
tm362881,Mirai,MOVIE,2018,PG,100,"['drama', 'family', 'fantasy', 'animation']",['JP'],,tt6900448,7,14983,25.541,7.2
tm363003,Seeing Allred,MOVIE,2018,,96,['documentation'],['US'],,tt7689924,7.3,1413,5.553,7
ts53516,Edgar Rice Burroughs' Tarzan and Jane,SHOW,2017,TV-Y7,21,"['action', 'scifi', 'animation', 'comedy', 'drama', 'family']",['US'],2,tt6216718,4.7,289,10.088,7.5
tm359978,Forgotten,MOVIE,2017,,109,"['thriller', 'horror', 'scifi']",['KR'],,tt7057496,7.4,37031,27.962,8
tm440996,Trevor Noah: Son of Patricia,MOVIE,2018,R,63,['comedy'],['US'],,tt9170648,7.3,4424,7.08,7.1
tm413082,Recovery Boys,MOVIE,2018,,90,['documentation'],['US'],,tt8167872,6.7,763,4.469,6.4
ts80445,The Honeymoon Stand Up Special,SHOW,2018,,32,['comedy'],[],1,tt7698408,6.8,539,1.779,6
tm233485,Charming,MOVIE,2018,,90,"['comedy', 'fantasy', 'animation', 'family']",['US'],,tt4086018,5.6,3691,14.452,6.5
ts80057,Last Hope,SHOW,2018,TV-14,24,"['scifi', 'animation', 'action']",['JP'],1,tt8893554,5.8,461,11.504,5.1
ts77852,Trolls: The Beat Goes On!,SHOW,2018,TV-G,21,"['comedy', 'romance', 'animation', 'family', 'fantasy']",['US'],8,tt7539608,6,840,26.203,8.25
tm411415,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,MOVIE,2018,,94,"['music', 'documentation']",['US'],,tt6214722,7.9,1285,6.512,7.8
tm320281,"Can't Stop, Won't Stop: A Bad Boy Story",MOVIE,2017,R,80,"['music', 'documentation']",['US'],,tt6628790,5.4,847,4.634,6.4
tm429377,Bert Kreischer: Secret Time,MOVIE,2018,,57,"['comedy', 'documentation']",['US'],,tt8786466,7.3,2447,3.596,7.443
ts85138,Dogs,SHOW,2018,TV-PG,50,"['documentation', 'history', 'reality']",['US'],2,tt0262158,8,1323,4.282,8.2
tm244191,The Beguiled,MOVIE,2017,R,93,"['drama', 'documentation', 'thriller', 'war']",['US'],,tt5592248,6.7,21,19.718,5.887
tm359658,The 3rd Eye,MOVIE,2017,,107,"['thriller', 'animation', 'horror', 'drama', 'fantasy', 'european']",['ID'],,tt6506146,5.1,1514,6.962,5.5
tm429186,Up Among the Stars,MOVIE,2018,,86,"['drama', 'european']",['ES'],,tt6984530,6.3,521,4.04,5.7
tm411358,The American Meme,MOVIE,2018,,95,['documentation'],['US'],,tt8106160,6.2,14441,5.882,5.8
tm313748,Handsome: A Netflix Mystery Movie,MOVIE,2017,,81,"['comedy', 'documentation']",['US'],,tt5809020,5.2,4838,7.782,5.3
tm414073,Backtrace,MOVIE,2018,R,92,"['drama', 'thriller', 'scifi', 'action', 'crime']","['US', 'CA']",,tt3588588,3.8,4887,15.785,5.3
ts56827,Woman of Dignity,SHOW,2017,TV-MA,61,"['drama', 'romance']",['KR'],1,tt6898288,7.5,271,6.253,6.958
ts83906,Car Masters: Rust to Riches,SHOW,2018,TV-PG,36,['reality'],['US'],4,tt8893550,8.4,11045,10.453,7.5
tm404690,Happy Anniversary,MOVIE,2018,,78,"['romance', 'comedy']",['US'],,tt6423886,5.7,4392,10.42,5.795
